datetime,s1_q50_b1r1,s2_q50_b1r1,s3_q50_b1r1,s1_q10_b1r1,s2_q10_b1r1,s3_q10_b1r1,s1_q90_b1r1,s2_q90_b1r1,s3_q90_b1r1
2023-01-26 19:30,2051.69,2049.64,1571.66,1331.23,1262.65,256.63,2118.79,2126.38,2166.88
2023-01-26 19:45,2052.04,2050.46,1541.88,1331.39,1263.04,247.12,2118.24,2126.17,2166.88
2023-01-26 20:00,2053.84,2049.79,1520.5,1334.75,1265.61,237.83,2118.46,2125.0,2166.88
2023-01-26 20:15,2052.04,2047.93,1458.22,1328.42,1259.15,228.76,2118.73,2125.52,2166.88
2023-01-26 20:30,2057.03,2052.01,1425.28,1333.1,1263.24,217.36,2120.77,2126.85,2166.88
2023-01-26 20:45,2059.12,2058.53,1391.54,1334.57,1266.33,207.09,2130.1,2142.89,2166.88
2023-01-26 21:00,2057.42,2057.41,1362.87,1338.31,1269.93,196.21,2127.85,2141.13,2166.88
2023-01-26 21:15,2065.49,2063.21,1355.18,1309.86,1134.62,182.91,2123.8,2145.15,2166.88
2023-01-26 21:30,2064.43,2062.34,1342.25,1305.02,1129.67,170.33,2123.13,2144.46,2166.88
2023-01-26 21:45,2066.8,2065.76,1360.88,1312.04,1136.13,161.53,2124.6,2144.87,2166.88
2023-01-26 22:00,2065.17,2063.01,1369.84,1307.5,1132.14,153.04,2121.35,2143.39,2166.88
2023-01-26 22:15,2063.54,2062.64,1372.54,1310.51,1135.9,144.84,2119.94,2142.45,2163.35
2023-01-26 22:30,2064.03,2062.72,1378.36,1304.56,1129.52,133.19,2121.2,2142.17,2149.38
2023-01-26 22:45,2067.79,2066.7,1387.66,1307.71,1132.43,125.83,2123.7,2144.48,2144.56
2023-01-26 23:00,2026.29,2023.29,1228.82,1246.01,1227.03,175.31,2120.93,2112.98,2166.5
2023-01-26 23:15,2023.25,2020.01,1201.35,1245.77,1226.78,160.13,2119.36,2095.85,2166.88
2023-01-26 23:30,2015.92,2017.16,1196.19,1242.03,1224.33,148.72,2114.27,2093.92,2166.88
2023-01-26 23:45,2010.49,2008.65,1183.18,1238.69,1220.12,134.27,2113.27,2087.77,2147.16
2023-01-27 00:00,1999.39,2005.21,1137.2,1236.66,1220.31,141.28,2104.86,2083.63,2136.62
2023-01-27 00:15,1981.65,1986.33,1108.85,1301.79,1216.67,132.67,2070.11,2067.74,2128.47
2023-01-27 00:30,1956.15,1963.15,1081.33,1281.87,1199.84,132.47,2050.87,2054.7,2128.64
2023-01-27 00:45,1941.07,1940.12,1049.47,1270.86,1185.82,136.69,2036.11,2037.71,2125.61
2023-01-27 01:00,1894.18,1908.92,1014.92,1243.08,1166.41,141.04,2000.18,2014.61,2135.81
2023-01-27 01:15,1885.15,1898.13,997.5,1233.1,1158.04,149.33,1990.81,2005.83,2134.29
2023-01-27 01:30,1867.44,1875.83,956.31,1221.91,1144.6,153.98,1976.64,1957.76,2132.7
2023-01-27 01:45,1845.53,1850.47,965.71,1203.12,1125.81,158.7,1961.52,1940.2,2130.69
2023-01-27 02:00,1828.28,1833.22,997.74,1184.75,1109.53,160.99,1947.98,1928.86,2127.15
2023-01-27 02:15,1812.48,1828.64,972.92,1179.58,1109.73,167.07,1932.22,1923.36,2126.7
2023-01-27 02:30,1807.48,1818.33,912.03,1183.24,1111.35,158.55,1925.19,1915.34,2120.9
2023-01-27 02:45,1810.93,1820.58,901.74,1177.69,1103.0,159.89,1928.38,1920.31,2121.81
2023-01-27 03:00,1807.61,1817.05,911.55,1174.59,1100.2,163.21,1925.48,1918.09,2113.87
2023-01-27 03:15,1810.53,1815.67,902.53,1176.95,1143.68,152.33,1979.2,1909.99,2116.07
2023-01-27 03:30,1818.79,1814.85,896.8,1190.73,1153.81,135.61,1987.6,1913.37,2104.31
2023-01-27 03:45,1816.79,1818.47,876.47,1185.19,1151.15,122.68,1985.13,1914.75,2089.4
2023-01-27 04:00,1810.96,1811.09,861.32,1187.4,1153.28,103.69,1984.47,1910.53,2089.22
2023-01-27 04:15,1811.75,1801.09,851.08,1183.5,1143.33,92.88,1984.39,1901.91,2082.81
2023-01-27 04:30,1813.5,1793.46,827.93,1192.67,1145.39,78.57,1981.74,1889.1,2097.45
2023-01-27 04:45,1796.96,1808.89,772.22,1186.24,1159.64,55.63,1969.44,1902.6,2081.26
2023-01-27 05:00,1790.4,1822.64,692.73,1186.04,1166.57,49.06,1958.66,1913.32,2063.05
2023-01-27 05:15,1795.96,1820.16,626.08,1187.16,1160.06,43.03,1967.66,1913.98,2096.76
2023-01-27 05:30,1797.3,1799.91,576.0,1179.73,1144.39,32.99,1969.44,1896.11,2087.15
2023-01-27 05:45,1770.52,1767.82,539.31,1164.43,1126.14,24.4,1943.88,1866.27,2062.3
2023-01-27 06:00,1740.84,1746.11,523.53,1144.91,1108.8,21.36,1917.28,1849.61,2027.46
2023-01-27 06:15,1745.22,1754.76,515.52,1159.09,1132.98,27.79,1900.6,1883.61,2007.63
2023-01-27 06:30,1770.34,1759.53,517.83,1177.88,1137.27,47.76,1919.6,1879.22,2006.63
2023-01-27 06:45,1777.32,1768.11,525.47,1181.23,1145.29,58.6,1926.16,1892.87,2025.85
2023-01-27 07:00,1765.57,1763.38,533.19,1171.16,1139.53,84.83,1922.53,1884.05,2013.81
2023-01-27 07:15,1750.82,1749.84,554.97,1160.55,1127.28,110.12,1912.99,1876.03,1921.26
2023-01-27 07:30,1743.22,1734.38,568.79,1162.39,1125.06,118.02,1902.03,1863.74,1889.05
2023-01-27 07:45,1738.09,1726.25,581.69,1156.51,1119.89,124.36,1901.04,1860.22,1767.8
2023-01-27 08:00,1729.73,1723.49,574.33,1149.95,1114.95,130.89,1902.94,1863.02,1749.64
2023-01-27 08:15,1702.22,1703.65,560.82,1125.83,1094.76,130.29,1883.31,1840.94,1640.64
2023-01-27 08:30,1672.31,1681.63,555.28,1102.14,1073.19,116.03,1866.39,1824.08,1588.86
2023-01-27 08:45,1638.14,1656.14,551.89,1076.35,1052.5,86.53,1835.99,1807.88,1603.85
2023-01-27 09:00,1605.95,1633.61,553.37,1046.83,1028.98,70.9,1812.51,1793.04,1637.52
2023-01-27 09:15,1572.63,1596.82,565.46,929.01,972.29,49.16,1748.42,1755.87,1615.15
2023-01-27 09:30,1537.05,1559.86,580.7,896.27,938.15,51.79,1721.06,1727.37,1646.46
2023-01-27 09:45,1492.76,1528.64,574.84,855.24,900.58,52.97,1684.75,1708.87,1740.24
2023-01-27 10:00,1432.35,1480.91,570.66,806.81,852.37,52.32,1637.78,1679.74,1777.72
2023-01-27 10:15,1372.3,1422.58,557.53,764.55,808.12,47.72,1589.2,1625.91,1737.71
2023-01-27 10:30,1319.81,1366.84,544.15,720.47,760.15,39.77,1554.29,1595.03,1742.62
2023-01-27 10:45,1266.98,1306.77,555.98,676.9,714.25,44.33,1514.69,1535.37,1681.8
2023-01-27 11:00,1204.49,1235.84,573.82,633.81,664.28,44.66,1462.26,1503.18,1654.55
2023-01-27 11:15,1138.06,1155.49,590.18,600.34,623.89,39.48,1403.71,1426.91,1645.45
2023-01-27 11:30,1070.13,1083.27,589.72,563.33,583.76,35.61,1349.06,1345.15,1663.17
2023-01-27 11:45,1009.93,1022.91,605.24,525.54,544.34,33.54,1292.65,1288.54,1663.48
2023-01-27 12:00,953.52,966.23,622.64,488.86,505.96,32.01,1233.77,1229.22,1635.15
2023-01-27 12:15,905.99,925.15,619.25,455.4,495.69,36.09,1111.01,1191.41,1590.2
2023-01-27 12:30,862.81,879.07,604.77,428.78,466.86,41.07,1057.07,1135.92,1603.98
2023-01-27 12:45,814.39,837.24,592.27,400.6,439.49,64.67,1025.54,1109.84,1563.14
2023-01-27 13:00,769.79,798.91,578.19,370.02,409.48,70.01,981.11,1070.16,1548.55
2023-01-27 13:15,750.09,786.85,562.57,369.58,410.93,75.58,965.67,1060.09,1544.32
2023-01-27 13:30,737.11,774.99,546.4,359.49,400.6,81.38,952.99,1048.98,1561.21
2023-01-27 13:45,729.7,758.87,526.65,360.85,398.79,87.4,947.23,1038.52,1531.29
2023-01-27 14:00,720.14,746.17,498.74,350.92,387.86,98.12,939.1,1029.2,1497.32
2023-01-27 14:15,725.12,746.1,488.71,353.56,388.91,98.41,926.9,1013.59,1499.7
2023-01-27 14:30,731.6,752.87,475.6,353.04,388.86,86.58,924.67,1010.74,1453.66
2023-01-27 14:45,738.96,764.3,484.58,349.09,386.23,80.89,923.09,1009.97,1425.28
2023-01-27 15:00,748.39,769.58,472.23,344.94,380.91,74.38,938.71,1022.74,1453.09
2023-01-27 15:15,754.03,771.38,465.08,345.36,362.39,55.36,985.77,1147.01,1479.21
2023-01-27 15:30,756.39,775.2,460.59,346.86,363.88,55.22,996.68,1158.43,1537.48
2023-01-27 15:45,753.02,773.39,446.97,347.76,364.55,66.63,1002.82,1165.71,1531.77
2023-01-27 16:00,751.02,769.52,431.2,340.57,356.3,82.88,1009.72,1171.28,1513.36
2023-01-27 16:15,742.51,762.44,416.01,334.8,350.8,89.2,1003.88,1165.58,1519.79
2023-01-27 16:30,740.82,767.59,411.03,331.12,349.29,88.48,1002.26,1169.16,1515.71
2023-01-27 16:45,736.45,767.36,414.18,325.6,344.8,83.55,1006.11,1182.31,1573.4
2023-01-27 17:00,733.85,761.12,405.95,320.87,338.49,86.99,1010.89,1183.19,1602.52
2023-01-27 17:15,728.12,741.46,402.18,311.22,324.83,89.97,1024.07,1184.43,1621.75
2023-01-27 17:30,719.2,726.27,399.25,298.44,310.94,91.84,1040.88,1199.64,1767.11
2023-01-27 17:45,704.02,710.7,405.71,281.45,294.84,89.87,1057.03,1217.02,1798.78
2023-01-27 18:00,687.79,700.0,415.66,264.7,280.5,87.94,1033.43,1196.92,1784.65
2023-01-27 18:15,665.41,680.76,420.72,247.56,246.37,86.88,1037.84,1295.16,1790.22
2023-01-27 18:30,646.77,671.67,441.27,230.24,232.43,87.19,1015.68,1292.45,1814.65
2023-01-27 18:45,629.82,664.18,458.64,211.72,217.34,94.7,1000.36,1311.42,1793.49
2023-01-27 19:00,614.68,646.85,454.69,195.75,201.44,119.11,1001.87,1294.59,1783.76
2023-01-27 19:15,591.66,619.03,452.13,178.35,183.77,114.07,982.45,1255.67,1774.1
2023-01-27 19:30,564.12,587.53,461.69,162.13,167.74,112.71,961.3,1238.15,1687.92
2023-01-27 19:45,535.16,557.62,461.86,144.03,150.72,88.93,935.95,1217.21,1636.08
2023-01-27 20:00,511.81,533.84,462.54,131.58,139.02,86.21,920.74,1205.36,1629.55
2023-01-27 20:15,485.81,510.57,449.44,113.31,122.4,86.17,886.52,1176.08,1614.53
2023-01-27 20:30,454.01,486.6,440.16,95.24,107.39,86.24,858.52,1154.82,1625.71
2023-01-27 20:45,427.19,461.95,437.89,79.93,94.5,81.17,826.49,1128.46,1659.59
2023-01-27 21:00,407.79,436.65,437.31,63.57,78.56,75.26,799.99,1104.85,1747.63
2023-01-27 21:15,383.64,406.14,448.47,68.37,61.02,70.29,725.12,1102.74,1780.28
2023-01-27 21:30,358.84,377.91,465.07,57.56,51.6,52.09,686.83,1068.72,1760.56
2023-01-27 21:45,335.81,353.37,482.3,44.94,40.17,48.97,649.72,1035.67,1760.82
2023-01-27 22:00,315.79,332.2,498.71,37.97,33.03,45.63,622.13,1010.97,1800.5
2023-01-27 22:15,295.5,308.57,506.22,29.22,24.97,38.49,597.11,988.28,1838.39
2023-01-27 22:30,276.72,285.73,519.27,18.25,14.57,36.26,572.83,966.21,1862.63
2023-01-27 22:45,256.58,265.38,533.58,14.42,11.13,29.74,548.92,946.69,1857.99
2023-01-27 23:00,205.54,222.4,698.32,44.89,43.56,121.28,334.29,475.64,1888.72
2023-01-27 23:15,185.07,205.02,732.36,39.38,38.51,117.77,309.61,453.99,1883.42
2023-01-27 23:30,167.1,186.55,742.66,34.54,33.33,111.74,287.37,433.15,1920.91
2023-01-27 23:45,150.49,165.13,748.02,30.2,29.83,94.79,267.87,412.15,2051.39
2023-01-28 00:00,135.61,142.42,753.42,23.05,23.05,92.14,248.93,390.16,2001.12
2023-01-28 00:15,129.8,129.31,774.19,21.81,21.46,94.01,283.5,293.76,2006.2
2023-01-28 00:30,126.01,116.6,795.32,20.19,19.94,110.23,285.25,281.88,2028.16
2023-01-28 00:45,126.76,106.49,816.83,19.09,18.7,108.01,294.62,272.06,2049.71
2023-01-28 01:00,124.51,96.75,838.72,18.01,17.62,99.29,302.48,260.72,2029.43
2023-01-28 01:15,121.61,95.16,860.06,18.39,18.04,99.89,296.66,257.15,2026.16
2023-01-28 01:30,116.76,94.77,880.69,19.63,19.52,100.51,281.33,263.34,2031.57
2023-01-28 01:45,113.15,96.09,888.75,21.24,21.24,101.14,272.4,267.23,2022.55
2023-01-28 02:00,112.3,99.56,888.89,21.36,21.36,101.78,269.51,270.91,2075.98
2023-01-28 02:15,108.32,98.54,899.71,21.12,21.12,102.44,264.3,269.64,2048.8
2023-01-28 02:30,103.91,96.67,919.76,20.33,20.33,105.17,260.51,267.0,2057.99
2023-01-28 02:45,100.24,91.67,940.35,19.68,19.43,99.11,260.57,266.15,2067.17
2023-01-28 03:00,94.95,89.15,967.03,19.54,16.48,95.42,259.86,267.34,2073.28
2023-01-28 03:15,90.62,87.03,980.23,18.72,18.61,95.02,319.09,317.2,2062.85
2023-01-28 03:30,83.97,84.25,1000.3,15.8,18.08,96.46,311.12,312.54,2089.43
2023-01-28 03:45,79.64,83.75,1024.45,15.27,16.19,96.37,304.32,307.8,2102.79
2023-01-28 04:00,76.41,86.13,1044.42,12.28,15.04,99.24,300.06,311.13,2061.69
2023-01-28 04:15,74.03,89.96,1053.71,4.38,7.24,102.15,304.24,331.75,2066.09
2023-01-28 04:30,73.87,94.88,1059.29,3.83,4.64,105.1,305.42,347.01,2085.01
2023-01-28 04:45,75.93,97.3,1078.15,4.75,4.54,106.42,309.43,354.05,2090.04
2023-01-28 05:00,81.21,99.29,1114.34,4.69,3.99,104.83,312.32,349.01,2092.32
2023-01-28 05:15,91.99,103.86,1149.24,4.61,3.96,98.21,330.3,347.49,2073.02
2023-01-28 05:30,103.33,112.46,1178.12,4.89,4.49,91.84,352.95,352.06,2100.56
2023-01-28 05:45,113.62,121.97,1204.94,5.62,7.15,85.71,373.84,359.73,2105.73
2023-01-28 06:00,126.04,132.79,1245.16,6.08,17.27,67.05,392.26,369.02,2105.22
2023-01-28 06:15,136.21,140.83,1265.54,9.88,24.06,73.65,510.94,425.65,2108.52
2023-01-28 06:30,146.64,145.45,1292.44,21.64,21.64,100.08,504.42,441.89,2110.53
2023-01-28 06:45,153.31,145.17,1314.11,17.54,17.54,117.6,503.38,439.26,2109.33
2023-01-28 07:00,154.63,144.96,1322.52,16.93,16.7,140.03,508.73,432.66,2111.75
2023-01-28 07:15,142.19,135.41,1335.48,16.74,16.74,157.11,490.43,420.1,2111.85
2023-01-28 07:30,132.15,126.19,1331.76,17.1,17.1,175.43,477.21,415.23,2114.18
2023-01-28 07:45,126.24,119.91,1342.79,16.23,16.23,202.02,475.16,412.69,2116.27
2023-01-28 08:00,123.85,113.4,1345.95,14.93,14.93,223.58,476.46,412.1,2116.87
2023-01-28 08:15,117.47,103.62,1351.04,12.39,12.39,247.77,463.16,397.42,2117.42
2023-01-28 08:30,112.12,97.79,1343.35,11.15,11.15,267.98,461.1,394.29,2117.11
2023-01-28 08:45,104.22,92.47,1342.18,10.34,10.34,285.16,454.78,384.16,2118.67
2023-01-28 09:00,92.99,84.8,1348.11,3.64,3.64,306.13,443.32,381.03,2119.11
2023-01-28 09:15,76.25,68.41,1354.07,3.09,3.09,334.84,341.33,318.31,2119.87
2023-01-28 09:30,60.8,53.32,1359.57,0.66,0.66,363.44,320.11,297.28,2116.59
2023-01-28 09:45,49.97,43.9,1359.22,0.62,0.52,378.77,309.35,286.94,2119.5
2023-01-28 10:00,41.62,37.1,1370.13,0.49,0.0,395.19,302.92,280.9,2119.41
2023-01-28 10:15,32.45,27.25,1398.93,0.0,0.0,400.76,287.94,265.24,2122.29
2023-01-28 10:30,24.29,18.72,1432.83,0.0,0.0,409.62,281.0,252.08,2124.05
2023-01-28 10:45,21.11,13.19,1461.85,0.0,0.0,433.68,280.63,241.24,2125.51
2023-01-28 11:00,20.33,9.73,1475.28,0.0,0.0,439.57,282.18,231.71,2128.57
2023-01-28 11:15,21.87,8.12,1481.5,0.0,0.0,457.15,289.89,230.44,2132.75
2023-01-28 11:30,24.81,7.63,1496.0,0.0,0.0,481.95,298.11,228.84,2135.7
2023-01-28 11:45,36.18,7.65,1492.69,0.0,0.0,512.94,315.82,229.12,2127.17
2023-01-28 12:00,47.18,7.89,1499.14,0.0,0.0,545.38,332.87,229.51,2130.6
2023-01-28 12:15,58.17,8.25,1507.07,0.0,0.0,583.8,283.74,270.03,2131.61
2023-01-28 12:30,64.33,9.35,1509.45,0.0,0.0,610.06,309.54,273.07,2134.07
2023-01-28 12:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-28 13:00,68.97,19.11,1489.23,0.0,0.0,611.19,312.4,290.81,2164.06
2023-01-28 13:15,65.85,19.08,1475.63,0.0,0.0,608.4,305.12,288.1,2166.88
2023-01-28 13:30,62.37,18.56,1470.08,0.0,0.0,605.64,294.88,287.2,2166.88
2023-01-28 13:45,62.75,17.8,1482.37,0.0,0.0,604.65,298.02,286.96,2166.88
2023-01-28 14:00,59.19,18.7,1464.46,0.0,0.0,586.26,288.59,292.57,2166.88
2023-01-28 14:15,54.89,19.66,1460.31,0.0,0.0,550.44,276.14,296.65,2166.88
2023-01-28 14:30,53.48,21.2,1435.99,0.0,0.0,550.71,269.93,297.8,2166.88
2023-01-28 14:45,52.26,26.85,1411.73,0.0,0.0,557.68,263.1,303.3,2166.88
2023-01-28 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-28 15:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-28 15:30,47.45,38.32,1457.99,0.0,0.0,578.07,294.41,463.9,2166.88
2023-01-28 15:45,47.25,43.95,1444.98,0.0,0.0,575.17,289.81,482.24,2166.88
2023-01-28 16:00,47.47,46.96,1423.6,0.0,0.0,570.71,283.68,486.45,2166.88
2023-01-28 16:15,48.22,48.22,1402.4,0.0,0.0,574.02,280.08,483.39,2166.88
2023-01-28 16:30,49.69,49.0,1400.67,0.0,0.0,596.36,276.94,476.58,2166.88
2023-01-28 16:45,50.39,49.38,1458.78,0.0,0.0,602.69,272.55,473.0,2166.88
2023-01-28 17:00,52.03,51.41,1488.57,0.5,0.5,600.36,275.42,476.18,2166.88
2023-01-28 17:15,47.78,48.99,1488.74,0.48,0.48,598.88,268.87,470.71,2166.88
2023-01-28 17:30,45.38,47.45,1510.99,0.48,0.48,596.44,262.34,464.99,2166.88
2023-01-28 17:45,40.19,45.31,1498.16,0.47000000000000003,0.47000000000000003,594.02,257.58,462.37,2166.88
2023-01-28 18:00,37.84,42.83,1492.71,0.0,0.0,591.92,263.74,468.6,2166.88
2023-01-28 18:15,30.49,35.25,1485.74,0.47000000000000003,0.47000000000000003,605.16,314.71,666.65,2166.88
2023-01-28 18:30,25.27,28.86,1507.14,0.48,0.48,594.54,309.51,661.57,2166.88
2023-01-28 18:45,22.87,23.72,1496.61,0.48,0.51,579.33,306.83,658.64,2166.88
2023-01-28 19:00,20.76,21.3,1491.92,0.0,0.0,569.46,301.74,653.8,2166.88
2023-01-28 19:15,20.4,20.49,1497.51,0.0,0.0,580.15,304.15,656.18,2166.88
2023-01-28 19:30,21.46,20.94,1482.13,0.0,0.0,592.81,305.33,657.2,2166.88
2023-01-28 19:45,23.48,22.1,1491.02,0.0,0.0,584.53,307.55,658.91,2166.88
2023-01-28 20:00,23.95,22.42,1500.72,0.0,0.0,569.57,309.31,660.54,2166.88
2023-01-28 20:15,27.86,27.76,1487.54,0.0,0.0,565.51,312.95,664.06,2166.88
2023-01-28 20:30,33.25,33.63,1472.81,0.0,0.0,552.6,315.46,665.96,2166.88
2023-01-28 20:45,37.97,39.26,1482.19,0.0,0.0,539.65,324.85,674.89,2166.88
2023-01-28 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-28 21:15,52.01,54.06,1464.2,0.0,0.0,521.58,291.4,731.35,2166.88
2023-01-28 21:30,60.89,63.21,1457.01,0.0,0.0,524.95,301.76,739.84,2166.88
2023-01-28 21:45,69.1,72.08,1461.65,0.0,0.0,523.08,314.35,750.8,2166.88
2023-01-28 22:00,81.06,84.41,1451.45,0.0,0.0,479.95,329.5,763.53,2166.88
2023-01-28 22:15,92.35,97.6,1467.6,0.48,0.48,448.41,343.77,775.82,2166.88
2023-01-28 22:30,106.3,111.53,1482.22,1.23,1.27,413.03,360.08,789.04,2166.88
2023-01-28 22:45,122.07,125.99,1492.43,3.4,5.42,377.03,377.28,802.38,2166.88
2023-01-28 23:00,32.89,38.18,661.2,0.0,0.0,139.79,144.63,290.23,1798.69
2023-01-28 23:15,40.78,50.97,641.72,0.5,0.97,129.76,152.66,300.73,1780.39
2023-01-28 23:30,49.05,60.86,641.51,0.55,1.04,120.33,162.95,311.34,1761.2
2023-01-28 23:45,57.87,71.31,641.31,1.19,1.19,103.81,177.49,325.99,1742.14
2023-01-29 00:00,67.42,81.92,637.51,1.35,1.35,103.61,188.45,337.48,1762.19
2023-01-29 00:15,74.74,90.28,639.64,3.74,3.74,116.45,240.06,261.88,1760.08
2023-01-29 00:30,82.07,98.26,645.04,6.09,6.09,126.03,245.0,267.51,1757.98
2023-01-29 00:45,92.04,106.49,655.27,6.55,6.55,131.43,258.78,278.54,1798.84
2023-01-29 01:00,103.23,115.65,658.84,6.92,6.92,136.98,268.83,287.02,1796.61
2023-01-29 01:15,117.11,126.15,666.96,10.49,10.38,141.57,280.59,296.18,1793.25
2023-01-29 01:30,131.69,137.9,672.36,19.45,18.6,148.3,293.99,307.2,1796.6
2023-01-29 01:45,150.13,149.93,681.99,22.45,20.73,142.0,313.91,322.93,1792.57
2023-01-29 02:00,167.49,160.85,687.17,29.17,25.98,130.88,332.13,337.23,1793.45
2023-01-29 02:15,186.78,175.47,692.4,39.17,33.45,103.55,346.23,348.56,1808.2
2023-01-29 02:30,209.39,193.98,698.69,47.21,37.88,103.61,370.54,369.86,1883.01
2023-01-29 02:45,233.11,214.34,702.06,58.17,44.53,117.12,409.2,394.31,1906.49
2023-01-29 03:00,258.25,238.35,703.89,71.16,51.77,134.66,440.13,421.51,1899.31
2023-01-29 03:15,287.81,263.77,705.73,87.18,51.69,140.47,533.73,497.45,1890.87
2023-01-29 03:30,317.92,289.47,694.94,104.37,61.45,141.63,563.24,521.58,1909.33
2023-01-29 03:45,345.21,316.6,699.93,122.73,74.52,133.49,592.31,552.37,1902.2
2023-01-29 04:00,374.33,345.84,708.84,138.4,85.97,128.71,627.83,589.21,1934.76
2023-01-29 04:15,408.78,377.03,716.69,155.91,101.43,126.48,661.42,620.77,2054.4
2023-01-29 04:30,446.46,410.25,719.94,179.83,122.75,121.65,699.88,656.94,2007.67
2023-01-29 04:45,483.75,446.8,737.03,203.34,145.97,116.29,731.09,690.19,2047.37
2023-01-29 05:00,518.35,487.55,746.57,222.09,167.09,113.72,766.41,730.42,2077.52
2023-01-29 05:15,545.33,523.67,756.32,247.06,195.39,124.68,799.13,766.83,2058.81
2023-01-29 05:30,573.56,558.12,769.72,268.98,219.26,139.8,837.25,806.61,2019.7
2023-01-29 05:45,602.13,592.33,783.27,288.53,240.37,159.82,863.53,834.29,2076.17
2023-01-29 06:00,630.35,630.71,796.97,307.56,262.53,161.83,895.99,870.88,2095.49
2023-01-29 06:15,646.31,662.45,788.44,315.64,288.72,180.39,987.91,938.29,2068.87
2023-01-29 06:30,664.75,689.72,786.45,326.91,310.16,197.0,1011.45,966.62,2071.96
2023-01-29 06:45,687.43,710.68,799.41,336.71,325.29,213.52,1045.54,1000.31,2107.02
2023-01-29 07:00,711.23,729.28,828.96,346.26,337.7,225.9,1075.96,1028.48,2095.04
2023-01-29 07:15,724.77,738.32,867.07,347.91,340.47,242.07,1093.04,1043.73,2059.68
2023-01-29 07:30,738.62,753.08,866.59,349.16,347.65,255.54,1102.97,1054.47,2070.94
2023-01-29 07:45,755.19,771.95,860.27,356.87,367.62,269.48,1118.26,1071.3,2049.92
2023-01-29 08:00,775.08,790.54,850.49,371.02,375.87,287.15,1137.03,1089.54,2046.24
2023-01-29 08:15,795.44,807.29,850.48,389.93,388.79,300.1,1162.19,1113.59,2040.61
2023-01-29 08:30,817.68,827.1,855.41,407.86,397.75,307.3,1185.56,1136.47,2092.08
2023-01-29 08:45,839.06,848.65,884.34,424.57,415.03,306.36,1207.05,1158.37,2073.17
2023-01-29 09:00,863.18,871.46,933.06,448.1,434.18,304.19,1233.93,1184.94,2078.6
2023-01-29 09:15,896.39,901.88,960.03,435.92,460.58,302.03,1198.9,1189.98,2069.48
2023-01-29 09:30,930.41,933.0,952.47,454.35,476.45,299.88,1233.29,1223.37,2083.09
2023-01-29 09:45,964.52,965.77,956.01,472.77,488.66,297.75,1274.76,1264.28,2072.79
2023-01-29 10:00,996.98,999.88,992.26,485.19,500.43,295.63,1308.97,1299.83,2107.09
2023-01-29 10:15,1039.66,1049.51,999.41,510.72,529.35,290.32,1355.8,1351.35,2105.98
2023-01-29 10:30,1090.39,1107.24,998.2,539.48,562.21,288.26,1409.97,1409.9,2098.73
2023-01-29 10:45,1134.98,1155.21,1005.74,574.32,599.68,286.21,1439.72,1441.84,2107.0
2023-01-29 11:00,1182.31,1201.8,1018.66,628.94,655.72,281.56,1489.41,1491.07,2090.98
2023-01-29 11:15,1234.44,1257.27,1038.42,659.08,688.5,279.54,1532.55,1535.96,2101.88
2023-01-29 11:30,1283.19,1307.85,1059.98,684.06,715.92,277.54,1571.54,1576.76,2114.26
2023-01-29 11:45,1337.3,1352.6,1073.08,713.08,744.21,275.54,1607.39,1608.51,2114.61
2023-01-29 12:00,1401.97,1400.87,1093.87,742.94,770.87,273.56,1646.56,1639.13,2119.78
2023-01-29 12:15,1453.41,1440.98,1126.28,771.32,813.72,290.66,1643.7,1679.27,2131.23
2023-01-29 12:30,1500.94,1484.21,1155.99,803.87,845.49,308.91,1680.75,1712.1,2127.77
2023-01-29 12:45,1550.35,1527.7,1172.02,835.07,876.64,324.52,1719.59,1741.42,2131.66
2023-01-29 13:00,1588.62,1567.27,1191.22,862.53,903.11,340.62,1757.43,1779.45,2137.91
2023-01-29 13:15,1612.4,1580.76,1217.99,889.64,927.13,357.21,1766.64,1782.27,2144.65
2023-01-29 13:30,1637.13,1591.51,1230.3,918.72,952.15,377.07,1789.56,1792.42,2143.95
2023-01-29 13:45,1660.03,1609.61,1236.54,946.08,977.86,388.98,1805.93,1805.0,2148.9
2023-01-29 14:00,1676.33,1619.29,1239.25,955.98,985.85,393.39,1820.66,1816.48,2166.88
2023-01-29 14:15,1687.23,1630.22,1259.38,967.81,991.99,393.73,1826.41,1825.36,2166.88
2023-01-29 14:30,1699.31,1642.74,1279.73,979.09,1006.9,394.07,1834.39,1834.25,2166.88
2023-01-29 14:45,1717.7,1660.03,1299.33,993.89,1018.84,396.49,1853.79,1851.17,2166.88
2023-01-29 15:00,1728.37,1671.34,1319.43,1004.15,1023.48,406.91,1859.49,1856.16,2166.88
2023-01-29 15:15,1739.47,1687.29,1333.85,1058.98,980.45,429.73,1863.95,1928.83,2166.88
2023-01-29 15:30,1750.59,1701.39,1330.18,1078.71,977.16,425.55,1869.4,1934.83,2165.82
2023-01-29 15:45,1759.95,1718.15,1343.54,1103.69,990.01,437.67,1876.82,1945.39,2166.88
